ik14,status,cid,smiles,error
UZVHFVZFNXBMQJ,ok,45038482,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,
UZWDCWONPYILKI,ok,162641789,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F,
VAARYSWULJUGST,ok,447077,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC,
VAAUVRVFOQPIGI,ok,171395306,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],
VABCILAOYCMVPS,ok,126455953,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,
VACCAVUAMIDAGB,ok,71312599,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,
VAIOZOCLKVMIMN,ok,136910796,CN(C)CCON=C(C=CC1=CC=C(C=C1)O)C2=CC=CC=C2F,
VAJGULUVTFDTAS,ok,171713818,CN1C(=O)N(C(=O)C1(CO)C2=CC=CC=C2)C3=CC(=C(C=C3)C#N)C(F)(F)F,
VAOCPAMSLUNLGC,ok,140711668,CC1=NC=C([NH+]1CCO)[N+](=O)[O-],
VAYJWFGRGMQINH,failed,,,no_cid
VAYOSLLFUXYJDT,ok,177094422,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,
VBGLYOIFKLUMQG,ok,171771662,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)[OH2+],
VBHQKCBVWWUUKN,ok,88901204,COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC,
VCKUSRYTPJJLNI,ok,75635018,COC1=C(C=C2C(=C1)C(=[NH+]C(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,
VCMMXZQDRFWYSE,ok,10205,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,
VDANGULDQQJODZ,ok,171379678,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl,
VDCDWNDTNSWDFJ,ok,3870203,C1=C(C=C(C(=C1[N+](=O)[O-])O)O)[N+](=O)[O-],
VDHAWDNDOKGFTD,ok,176638352,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,
VDTNNGKXZGSZIP,ok,9564,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,
VDUWPHTZYNWKRN,ok,168355664,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,
VEGXETMJINRLTH,ok,175674193,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O,
VEQOALNAAJBPNY,ok,101418059,CC1=CC(=O)N(N1C)C2=CC=CC=C2,
VERWOWGGCGHDQE,ok,155551637,CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl,
VEXZGXHMUGYJMC,ok,174481298,[H+].Cl,
VFCRKLWBYMDAED,ok,178877676,CCCC(C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C)NC2CCC3=C(C2)C(=CC(=C3)F)F,
VFEDRRNHLBGPNN,ok,145864711,CC1=[NH+]C=C(C(=N1)N)CNC(=O)N(CCCl)N=O,
VFIZBHJTOHUOEK,ok,11084595,CCSC(=N)N,
VFKZTMPDYBFSTM,ok,167058000,C(C(C(C(C(CBr)O)O)O)O)Br,
VFLDPWHFBUODDF,ok,177831098,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,
VGDDOIZXGFJDRC,ok,89119135,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCCCC(=O)OC3CN4CCC3CC4,
VGGGPCQERPFHOB,ok,177836913,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O,
VGKDLMBJGBXTGI,ok,171395193,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,
VGYFMXBACGZSIL,ok,177508046,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F,
VGZSUPCWNCWDAN,ok,139025414,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,
VHFGEBVPHAGQPI,ok,176451542,CC1C(C(CC(O1)OC2C3C(=O)NC(C4=C(C(=CC(=C4)O)O)C5=C(C=CC(=C5)C(C(=O)N3)NC(=O)C6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)OC9C(C(C(C(O9)CO)O)O)OC1CC(C(C(O1)C)O)(C)NCC1=CC=C(C=C1)C1=CC=C(C=C1)Cl)OC1=C(C=C(C=C1)C(C(C(=O)NC(C(=O)N6)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)O)C(=O)O)(C)N)O,
VHFVKMTVMIZMIK,ok,172231010,C1CN(CCN1)C2=CC(=CC=C2)Cl,
VHGCDTVCOLNTBX,ok,131667598,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,
VHOGYURTWQBHIL,ok,177609786,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,
VHRSUDSXCMQTMA,ok,177834319,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,
VHVPQPYKVGDNFY,ok,175868859,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(C[NH+]6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,
VHYCDWMUTMEGQY,ok,178874698,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,
VHZXNQKVFDBFIK,ok,145705956,CC12CCCCC1=CCC3C2CCC4(C3CC(C4=O)F)C,
VIKNJXKGJWUCNN,ok,171042878,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,
VILCJCGEZXAXTO,ok,175929573,C(CNCCNCCN)N,
VIROVYVQCGLCII,ok,45038160,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,
VJGGHXVGBSZVMZ,ok,134715584,C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)O)O,
VJJPUSNTGOMMGY,ok,172372122,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,
VJXSSYDSOJBUAV,ok,11823611,CC1=C2C(=NC(=NC2=NC=C1CC3=C(C=CC(=C3)OC)OC)N)N,
VJYSBPDEJWLKKJ,ok,178874988,CC(C(C(=O)N1CCCC1C2=NC3=C(N2)C=C(C(=C3)F)C4CCC(N4C5=CC(=C(C(=C5)F)N6CCC(CC6)C7=CC=C(C=C7)F)F)C8=CC9=C(C=C8F)N=C(N9)C1CCCN1C(=O)C(C(C)OC)NC(=O)OC)NC(=O)OC)OC,
VJZITPJGSQKZMX,ok,163285361,CC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N,
VKHAHZOOUSRJNA,ok,170130266,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,
VKQFCGNPDRICFG,ok,119057369,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,
VKYKSIONXSXAKP,ok,71309860,C1N2CN3CN1CN(C2)C3,
VLCYCQAOQCDTCN,ok,175903831,C(CC(C(F)F)(C(=O)O)N)CN,
VLPIATFUUWWMKC,ok,163322473,CC1=C(C(=CC=C1)C)OCC(C)N,
VLTRZXGMWDSKGL,ok,157292571,OCl(=O)(=O)=O,
VLULRUCCHYVXOH,ok,171394412,CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5,
VLYWMPOKSSWJAL,ok,129010200,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,
VMIYHDSEFNYJSL,ok,76974295,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,
VMMYRRFPMAGXNP,ok,97107222,CC1=CC(=C(C=C1OCC(=O)O)C)CCNC(C)C(C2=CC=C(C=C2)O)O,
VMWNQDUVQKEIOC,ok,171382519,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,
VMXUWOKSQNHOCA,ok,177831364,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,
VMZMNAABQBOLAK,ok,177835254,C1C(CN2C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN,
VMZUTJCNQWMAGF,ok,172874456,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,
VNFPBHJOKIVQEB,ok,171391655,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,
VNLMRPAWAMPLNZ,ok,76968710,CC(CC1(C(=O)NC(=O)NC1=O)CC=C)O,
VOAZJEPQLGBXGO,ok,178875618,C1CNCC1N2CCC(=CC3=C(N4C(C(C4=O)NC(=O)C(=NO)C5=NSC(=N5)N)SC3)C(=O)O)C2=O,
VOBHXZCDAVEXEY,ok,178181493,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N,
VOCBWIIFXDYGNZ,ok,172990153,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,
VOJLELRQLPENHL,ok,76967235,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F,
VOKSWYLNZZRQPF,ok,153697583,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,
VOVIALXJUBGFJZ,ok,176541416,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,
VOVZXURTCKPRDQ,ok,89904427,C1CN(CC1O)C2=C(C=C(C=N2)C(=O)NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=NN4,
VOXZDWNPVJITMN,ok,152169553,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,
VPGRYOFKCNULNK,ok,71773454,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,
VPJXQGSRWJZDOB,ok,10313207,C[N+](C)(C)CCOC(=N)[O-],
VPMRSLWWUXNYRY,ok,146335650,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=CC4)OC(=O)C6=CC=CC=C6,
VPMWFZKOWULPGT,ok,169435966,C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl,
VPPJLAIAVCUEMN,ok,153709364,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,
VQASKUSHBVDKGU,ok,162642041,CCC1(C(=O)N(C(=O)O1)C)C,
VQDBNKDJNJQRDG,ok,117065250,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,
VQFKFAKEUMHBLV,ok,172946534,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C(CCCCCCCCCCCCCC)O)O,
VQHSOMBJVWLPSR,ok,178256862,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,
VQJHOPSWBGJHQS,ok,24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,
VQKLRVZQQYVIJW,ok,10230,C1=CC=C2C(=C1)C(=NN=C2NN)NN,
VQODGRNSFPNSQE,ok,25796883,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COP(=O)(O)O)O)C)O)F)C,
VQOXZBDYSJBXMA,ok,154731068,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,
VRBKIVRKKCLPHA,ok,177747037,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,
VRDIULHPQTYCLN,ok,139026237,CCCC1=NC=CC(=C1)C(=S)N,
VREFGVBLTWBCJP,ok,171380740,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,
VRQVVMDWGGWHTJ,ok,169442906,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,
VRTWBAAJJOHBQU,ok,156619614,CC(C)C(C(=O)N1CC2(CC2)CC1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)C9C1CCC(C1)N9C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,
VRYMTAVOXVTQEF,ok,4260,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,
VSCWAEJMTAWNJL,ok,173445015,[H+].[Al](Cl)(Cl)Cl,
VSJKWCGYPAHWDS,ok,176154989,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,
VSNHCAURESNICA,ok,175715969,C(=O)(N)NO,
VSQQQLOSPVPRAZ,ok,173810583,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,
VSWBSWWIRNCQIJ,ok,171391291,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,
VSZGPKBBMSAYNT,ok,176481533,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,
VTLCNEGVSVJLDN,ok,137706183,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=C(C(=O)C(=C4)Cl)Cl)SC2)C(=O)O,
VTLNPNNUIJHJQB,ok,55473,CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,
VTLYFUHAOXGGBS,ok,173036378,[H+].[Fe+3],
VTMVHDZWSFQSQP,ok,172872907,CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O,
VTRAEEWXHOVJFV,ok,71479812,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,
VTTONGPRPXSUTJ,ok,166106952,CN(C)CCC1=CNC2=C1C=C(C=C2)O,
VTUSIVBDOCDNHS,ok,71316680,CCCN(CC)C(CC)C(=O)NC1=C(C=CC=C1C)C,
VTWKPILBIUBMDS,ok,78169317,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CC(C4=CC(=O)C=CC43C)F)Cl)Cl,
VUHJZBBCZGVNDZ,ok,124933000,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)O,
VVIAGPKUTFNRDU,ok,169435581,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,
VVJKKWFAADXIJK,ok,176227467,C=CCN,
VVNCNSJFMMFHPL,ok,171380480,CC(C)(C(C(=O)O)N)S,
VVOIQBFMTVCINR,ok,129320977,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C,
VVUYEFBRTFASAH,ok,25273643,CC[NH+](CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO,
VVWYOYDLCMFIEM,ok,12491591,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,
VWAMTBXLZPEDQO,ok,171382696,CCCN1CC(C(C(C(OC(=O)C(C(C(C(C(CC1C)(C)O)OC2C(C(CC(O2)C)N(C)C)O)C)OC3CC(C(C(O3)C)O)(C)OC)C)CC)(C)O)O)C,
VWAUPFMBXBWEQY,ok,164669819,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(CC=C)O,
VWEDZTZAXHMZIL,ok,177859985,COC1=CC(=C(C=C1CCNCC2=CC=CC=C2[O-])OC)C#N,
VWFCHDSQECPREK,ok,169436454,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O,
VWFJDQUYCIWHTN,ok,178339971,CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C,
VWLHWLSRQJQWRG,ok,71316303,CC[N+](C)(C)C1=CC(=CC=C1)O,
VWMJHAFYPMOMGF,ok,57569468,CC(C1=NC=C(S1)C(=O)NC2=NC=C(C(=C2)C(F)(F)F)Cl)NC(=O)C3=C(C(=NC=N3)N)Cl,
VWNWVCJGUMZDIU,ok,76960726,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C,
VWPOSFSPZNDTMJ,ok,172653314,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,
VWQWXZAWFPZJDA,ok,124899244,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)O)O)C)O,
VWUXBMIQPBEWFH,ok,177843197,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,
VWVKUNOPTJGDOB,ok,173980022,CCC1=CC=C(C=C1)CC2=CC3=C(COC34C(C(C(C(O4)CO)O)O)O)C=C2,
VWVSBHGCDBMOOT,ok,173104120,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,
VWXRQYYUEIYXCZ,ok,176485827,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)C(C)O,
VWYQKFLLGRBICZ,ok,22379,CCCCNCC(=O)NC1=C(C=CC=C1Cl)C,
VXFJYXUZANRPDJ,ok,175386030,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,
VXIXUWQIVKSKSA,ok,129724011,C1=CC=C2C(=C1)C(=CC(=O)O2)O,
VXKHXGOKWPXYNA,ok,176545019,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,
VXMOONUMYLCFJD,ok,89809161,CC1=C(C(C(=C(N1)C)C(=O)OC2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,
VXTWEDPZMSVFEF,ok,55279383,CC(CC1=CC=CC=C1)NN,
VYCMAAOURFJIHD,ok,44283454,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)C(C)C)CC(=O)O)CC3=CNC4=CC=CC=C43,
VYFYYTLLBUKUHU,ok,178938194,C1=CC(=C(C=C1CCN)O)O,
VYMDGNCVAMGZFE,ok,154735120,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,
VYPSYNLAJGMNEJ,ok,161435732,[H+].O=[Si]=O,
VYVKHNNGDFVQGA,ok,71749916,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC,
VYWWNRMSAPEJLS,ok,171360259,CCCC(=O)OC1C(OC(CC1(C)OC(=O)CC)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(C=CC=CCC(OC(=O)CC(C3OC)O)C)O)C)CC=O)C)C,
VYZAMTAEIAYCRO,ok,175671173,[Cr],
VZCCETWTMQHEPK,ok,175773101,CCCCCC=CCC=CCC=CCCCCC(=O)O,
VZCYOOQTPOCHFL,ok,177752501,C(=CC(=O)O)C(=O)O,
VZFRNCSOCOPNDB,ok,172990226,CC(C=CC=C(C)C1CNC(C1CC(=O)O)C(=O)O)C(=O)O,
VZJFGSRCJCXDSG,ok,12542053,C[N+](C)(C)CCCCCC[N+](C)(C)C,
VZWXXKDFACOXNT,ok,89767,CCCOCCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOCCC)C)C,
VZYCZNZBPPHOFY,ok,9429,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,
VZZJRYRQSPEMTK,ok,169439858,CC1CN(CC(O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F,
WAEXFXRVDQXREF,ok,169446564,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,
WAOQONBSWFLFPE,ok,133687066,CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,
WAXQNWCZJDTGBU,ok,173856953,CC1=CC=CC=C1C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CC[NH+](CC4)C,
WBGKWQHBNHJJPZ,ok,176519879,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,
WBPYTXDJUQJLPQ,ok,6540438,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)C)COC4C(C(C(C(O4)C)O)OC)OC,
WBWWGRHZICKQGZ,ok,177860424,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,
WBXPDJSOTKVWSJ,ok,153158725,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)[OH2+])C(=O)O,
WCDWBPCFGJXFJZ,ok,11820603,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,
WCJFBSYALHQBSK,ok,164732642,CCC(=O)C(CC[NH+](C)C)(C1=CC=CC=C1)C2=CC=CC=C2,
WCWSTNLSLKSJPK,ok,165412821,CC1COC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,
WDDPHFBMKLOVOX,ok,177831616,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,
WDEFBBTXULIOBB,ok,169442794,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,
WDENQIQQYWYTPO,ok,174992395,CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,
WDJHALXBUFZDSR,ok,175931754,CC(=O)CC(=O)O,
WDJUZGPOPHTGOT,ok,169438385,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,
WDKXLLJDNUBYCY,ok,68555,CC(C)C(=O)OC1=C(C=C(C=C1)CCNC)OC(=O)C(C)C,
WDLRUFUQRNWCPK,ok,175979167,C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O,
WDLWHQDACQUCJR,ok,154077424,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O,
WDOGQTQEKVLZIJ,ok,153167555,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)OP(=O)([OH2+])O,
WDQPAMHFFCXSNU,ok,71314667,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,
WDRYRZXSPDWGEB,ok,39562,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O,
WDZCUPBHRAEYDL,ok,178878256,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,
WDZVGELJXXEGPV,ok,71309483,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,
WEAJZXNPAWBCOA,ok,175345112,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl,
WEGJDERSZWOWIB,ok,14123494,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,
WEQAYVWKMWHEJO,ok,6604211,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,
WEXRUCMBJFQVBZ,ok,21600132,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,
WEYVCQFUGFRXOM,ok,71751519,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42,
WFNAKBGANONZEQ,ok,127027225,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,
WFPIAZLQTJBIFN,ok,177747005,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,
WFPUBEDBBOGGIQ,ok,123920,C1CNCC2=C1C=CC(=C2Cl)Cl,
WFTSRDISOMSAQC,ok,44145373,CCN(CC)CCN1C2=C(C=CC(=C2)OC)C3=C1C4CC5C(CC(C(C5C(=O)OC)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC)CN4CC3,
WFWLQNSHRPWKFK,ok,155289334,C1CC(OC1)[N+]2=C(NC(=O)C(=C2)F)O,
WGFOBBZOWHGYQH,ok,178324337,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F,
WGMASVSHOSNKMF,ok,76963952,CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC(=C)Br,
WGRQANOPCQRCME,ok,171395235,CC1=NN(C(=C1)N2CCN(CC2)C3CC(NC3)C(=O)N4CCSC4)C5=CC=CC=C5,
WHBIGIKBNXZKFE,ok,76974720,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,
WHQCHUCQKNIQEC,ok,164834608,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,
